"","Normal","Tumor"
"ENSG00000021355.13",23.0350560429011,12.50268284408
"ENSG00000021461.18",24.994270410414,11.4026132917748
"ENSG00000021488.13",20.99394572397,19.0054792579766
"ENSG00000021574.15",269.036316070629,274.223201824663
"ENSG00000021645.20",52.0446103207191,88.1935703181296
"ENSG00000021776.11",13.8701153540381,67.627411600936
"ENSG00000021826.18",120.693543537002,208.064153757331
"ENSG00000021852.14",3.4981692310711,6.86073154689874
"ENSG00000022277.13",5.80766664248074,7.74837861230587
"ENSG00000022355.18",11.7180524250933,25.6015239663524
"ENSG00000022556.16",47.845307716061,27.5889123304122
"ENSG00000022567.10",9.16364871378336,39.2856613390812
"ENSG00000022840.17",75.8931699924948,57.8708202653063
"ENSG00000022976.16",96.6560239051008,48.3570481296545
"ENSG00000023041.12",85.0024019236818,61.8100180829858
"ENSG00000023171.20",11.2445761671345,41.6200658027345
"ENSG00000023191.17",37.2774383719463,26.611270605615
"ENSG00000023228.15",93.1471178573521,182.549931668743
"ENSG00000023287.13",3.79673860715077,3.16060736375141
"ENSG00000023318.9",47.4713089383138,61.9321452420948
"ENSG00000023330.15",0,10.2706516572668
"ENSG00000023445.17",20.2191238952973,33.2358614290057
"ENSG00000023516.9",32.6969544320158,18.8396751532563
"ENSG00000023572.10",22.8815660923494,11.6250784114353
"ENSG00000023608.5",6.99468514979654,10.2935297955612
"ENSG00000023734.11",9.30407577749905,7.52358446706633
"ENSG00000023839.12",47.7948128455861,4.26824560772058
"ENSG00000023892.12",21.0899962335258,23.4234276066257
"ENSG00000023902.14",13.0454219278247,32.1952024490812
"ENSG00000023909.10",39.6802004607864,50.5541800874321
"ENSG00000024048.11",0.785633140853671,24.1843158237375
"ENSG00000024422.12",27.3667836429616,3.80022736163764
"ENSG00000024526.17",24.44073314776,1.96393453951684
"ENSG00000025039.15",2.64892926183283,12.0803527904927
"ENSG00000025156.13",16.6704219334403,2.93933772016337
"ENSG00000025293.17",52.1148271797353,69.0782296482382
"ENSG00000025423.11",0,9.41476401916127
"ENSG00000025434.19",4.49434476955648,17.3551438528596
"ENSG00000025708.14",3.65263853662272,50.9220932033363
"ENSG00000025770.19",17.1700925324134,8.32843502328526
"ENSG00000025796.14",10.8726747782502,25.7526326971643
"ENSG00000025800.14",103.909422109634,112.203491880637
"ENSG00000026025.16",24.8844546480356,10.6894044399321
"ENSG00000026036.23",3.48249569555422,20.6748281388878
"ENSG00000026103.25",337.459306431324,206.744927967184
"ENSG00000026297.17",165.806909586054,211.631711172979
"ENSG00000026508.21",23.0956756262206,25.5026096457341
"ENSG00000026559.14",144.284150041391,84.0009106788456
